protein1	protein2	cost
NEDD4L	RPL30	51.91338940966964
NEDD4L	ATP1B1	9.899494936611665
NEDD4L	CLIC2	4.4611885451724325
NEDD4L	KCNAB1	4.662632083627402
NEDD4L	CACNB1	4.6104640739038025
NEDD4L	ADAP2	9.51214666329573
NEDD4L	NSRP1	7.44114260841666
NEDD4L	LITAF	17.146428199482244
NEDD4L	CYBRD1	4.561983892694895
JAG2	GFI1B	2.5155488157311026
MAPKAPK3	PRKRIR	2.9236660657243294
ALDOA	PGK1	6.689476692743377
ALDOA	ALDOC	1.9494403297772083
TPD52L2	TPD52L1	2.173680590656792
TPD52L2	TRIM25	24.10728394395274
HERPUD1	SYVN1	12.489995996796795
PAPPA	PRG2	1.0
POLD2	POLD1	5.974518560695505
POLD2	SPRTN	6.367812700155757
POLD2	POLD4	3.481330519348801
PRDX4	TBXA2R	8.48528137423857
APLP2	APBB3	3.367089172010198
APBB3	DAPP1	2.749216796625095
RNH1	ANG	1.0873880789779178
RNH1	ADSS	2.431473662517534
PSMA5	PSMB3	41.306884668815464
PSMA5	PSMA4	41.98809355043403
PSMA5	UCHL5	45.28740172862537
PSMA5	PSMB6	33.03717646830957
PSMA5	PSMB7	33.4733855301313
PSMA5	PSMB2	35.35082957949991
PSMA5	PSMB1	41.0
PSMA5	POMP	27.166155414412245
PSMA5	PSMB8	23.360327350196165
PSMA5	PSME4	16.941074346097416
PSMA5	PSMG2	19.209372712298546
PSMA5	PSMA8	27.910571473905726
PSMB3	PSMA4	42.30237409149301
PSMB3	FBXO7	39.7669526358524
PSMB3	UCHL5	45.626377564747386
PSMB3	PSMB6	33.28445946731141
PSMB3	PSMB7	33.72393355043732
PSMB3	PSMB2	35.615430253350084
PSMB3	PSMB1	41.30688466881547
PSMB3	POMP	27.369493868249844
PSMB3	PSMB8	23.535179211715334
PSMB3	PSMB10	15.801784652417858
PSMB3	PSME4	17.067878150733524
PSMB3	PSMG2	19.3531547118831
PSMB3	PSMG3	12.902103141255399
PSMB3	PSMA8	28.119481875935485
PSMA4	UCHL5	46.37882098628317
PSMA4	HERC3	13.669030558007677
PSMA4	PSMB6	33.83336722423366
PSMA4	PSMB7	34.28008885582678
PSMA4	PSMB2	36.20277901145105
PSMA4	PSMB1	41.98809355043403
PSMA4	POMP	27.82085548648711
PSMA4	PSMB8	23.923307564604862
PSMA4	PSMB9	14.766961827467297
PSMA4	PSMG2	19.672315572906005
PSMA4	PSMA8	28.583211855912907
VCAN	HSFX1	3.16227766016838
TARBP2	TSR1	11.325091907058678
TARBP2	HP1BP3	6.690653175341736
TARBP2	DDX50	4.428837262332955
PROS1	F5	1.1632599225716722
PROS1	C4BPB	1.1632599225716722
PDIA4	PTPRN	3.6677063771410814
PDIA4	PCSK9	5.47722557505166
PDIA4	PTPRO	3.4462200620949313
PPIB	PRL	2.6457513110645907
MUTYH	HUWE1	17.492855684535897
BCL11A	NR2E1	5.638932804912505
BCL11A	NR2E3	2.8194664024562526
AIMP1	LARS	9.71887712445244
AIMP1	MARS	9.621617673244284
AIMP1	EEF1E1	10.069038821429668
EHD3	RBSN	3.0387917577337924
EHD3	MICALL1	2.4811630803409965
PEF1	FASN	8.061243947111969
GUCY2C	PDZD3	1.4142135623730951
PDZD3	PTGIR	3.464101615137755
SRSF5	EIF4A3	10.770329614269007
CRYAA	CRYBB2	6.0
CRYAA	CRYGC	5.196152422706632
CRYAA	CRYGD	4.242640687119286
CRYAA	CRYBA1	4.242640687119286
CRYBB2	CRYGC	3.464101615137754
PICALM	PIK3C2A	4.221905055168695
PICALM	BMP2K	4.221905055168695
PICALM	GTSE1	5.134241075798098
PDLIM5	SOCS6	6.503106908857091
SERGEF	PRMT6	8.188852474795471
TRIM54	OTUB2	2.386065869475546
RRAGD	RRAGB	4.292472844477978
RRAGD	LAMTOR1	4.719067177194977
RRAGB	LAMTOR1	5.457611875357238
DAZAP1	SUZ12	13.853456808560358
AKT3	IWS1	4.178466524770203
SLIT2	GPC1	0.8954212429365899
GPC1	TRIM25	11.214262670612822
BCHE	COLQ	0.7244393621536288
CNOT4	RBM15	4.733345596306513
ANXA11	ALG2	3.6191161261524973
PARD6G	LLGL2	7.937253933193773
PARD6G	RNF146	12.485668573404121
PARD6G	WDR83	7.765867409483857
FBXO5	EVI5	7.001659932225468
FBXO5	UBE2S	10.386657364501085
COG3	COG8	6.199016825202874
COG3	COG6	7.483314773547884
COG8	COG6	6.627027741358937
ERO1L	ERP44	3.16227766016838
ERO1L	PDIA2	3.16227766016838
ERO1L	FBXO6	13.038404810405298
ERP44	ERO1LB	2.449489742783178
ERO1LB	FBXO6	10.099504938362077
ATG7	MAP1LC3A	17.99993229856657
ALG2	ANXA7	3.258495609576736
ALG2	PTPN23	7.348469228349533
ALG2	SHISA5	2.449489742783178
ACTR1A	DCTN4	7.0673044135236625
ACTR1A	LARP7	26.069766725638438
ACTR1A	ACTR1B	6.437885354555851
ACTR1A	ACTR10	4.248071376382135
BSG	SLC16A1	2.5646107125970343
BSG	FBXO22	5.80262205517798
BSG	CRBN	9.531390548796915
BSG	OS9	11.111175303384384
BSG	TUBA1C	10.050436216687999
SLC16A1	CRBN	4.355925052819991
HNRNPF	LARP7	45.10969523335668
HNRNPF	HNRNPA0	13.038404810405298
HNRNPF	TRIM25	45.727453460694704
HNRNPF	ZFP91	6.475738674719562
HNRNPF	HNRNPH3	11.591941110195403
HNRNPF	ECD	13.91419615343067
HNRNPF	ZNF689	9.219544457292887
TRIM33	DHX33	5.793548701635401
TRIM33	SUPT16H	14.816160734749474
TRIM33	CHD1L	12.58395673762986
PDHA1	OGDH	4.988259632426469
PDHA1	DLD	9.73624994850454
PDHA1	HNRNPDL	8.195925429777821
PDHA1	SIRT3	7.0241918917865185
PDHA1	SDHA	7.179271634229892
PDHA1	ACAT1	3.8011956342106266
PDHA1	PPT1	12.416816995352118
PDHA1	PDP1	5.018958818214145
RBSN	VPS45	2.573089023785065
KIF20A	UBASH3B	8.293760422066239
FBXO7	FBXW2	16.30950643030009
FBXO7	RPS2	48.456942621180126
FBXO7	PSMB6	31.805541433857027
FBXO7	PINK1	22.405523512056597
FBXO7	PSMB2	34.032940920072924
FBXO7	PSMB1	39.471508711981095
FBXO7	RPS15A	51.205468457968436
FBXW2	GCM1	6.48074069840786
STUB1	KCNH2	18.75159762033782
STUB1	GUCY1A2	15.24082210222928
STUB1	UBE2V1	24.04918218519522
STUB1	CYP3A4	7.222822743856142
STUB1	UBE2V2	26.397878230179817
STUB1	FOXP3	37.33223741099377
STUB1	MOV10	41.73871030157141
STUB1	UBE2W	38.85662465123165
STUB1	NHLRC1	28.512967299656864
STUB1	SNAI2	21.553777318688272
STUB1	LRRK2	60.48910370774879
STUB1	BACE1	26.397878230179817
STUB1	NQO1	21.576512385582326
STUB1	TXLNG	24.09785562824006
STUB1	BAG5	35.04182985968915
STUB1	UBE2Q1	14.084081815629904
STUB1	ATCAY	7.050835889829413
STUB1	SMG5	11.947049236093873
STUB1	MCF2	15.24082210222928
STUB1	HSPA1L	21.415482961843967
STUB1	S100A2	17.16738905610747
STUB1	KIAA1524	21.553777318688272
STUB1	CDC37L1	34.66200221981151
STUB1	HSPA1B	20.815392208052636
STUB1	KLHL29	18.666118705496885
STUB1	HSPA4L	16.988709056044105
STUB1	DYX1C1	15.24082210222928
STUB1	KIAA0753	52.795756460359634
STUB1	CLEC1B	10.776888659344136
STUB1	DDIAS	10.776888659344136
STUB1	KIAA1804	18.666118705496885
STUB1	RHBDF2	10.776888659344136
STUB1	AQP2	10.776888659344136
STUB1	ALDH1L1	15.24082210222928
STUB1	SNPH	7.236959379210408
RUFY1	AP3B2	4.000000000000001
RUFY1	RAB14	6.32455532033676
RUFY1	RUFY2	2.8284271247461903
CDR2	UQCC2	3.741657386773942
CDR2	C4orf46	2.0679573120163606
CDR2	CDR2L	2.6457513110645907
REV3L	REV1	2.517455097893194
GRB14	CHFR	8.0
POLD1	SPRTN	9.41724643497693
POLD1	POLD4	5.148478601060607
LIG1	UHRF1	10.097491829655308
RB1CC1	ATG101	5.7355181667521125
RB1CC1	ATG13	6.564595273594767
SEPT9	SEPT11	5.656854249492381
ICOSLG	ICOS	1.0
PRKRIR	STK4	8.306623862918073
HOMER2	UBXN1	5.5919427155838894
PRAM1	RNF32	4.243260963878804
KCNH2	FKBP8	7.556519642052302
KCNH2	TRIOBP	3.1829433431288314
PHF5A	PRPF31	12.432320989459665
SF3B5	CCDC97	4.505284175563934
U2SURP	RBM5	3.51535068728486
DHX15	LARP7	48.92833419516059
DHX15	NOP56	34.02669165404449
DHX15	NOP58	17.477398700773453
DHX15	SUGP1	8.418058471952804
DHX15	RBM5	7.860563101519551
DHX15	NUDCD1	20.0
DHX15	ZGPAT	23.664319132398465
CHERP	DHX8	8.260711034276618
CHERP	FRA10AC1	4.682721360367524
CHERP	SNRNP27	4.326432683719937
SRRM1	EIF4A3	26.381811916545836
SRRM1	RBM25	13.856406460551016
SSR2	SRPR	1.4142135623730951
SRPR	SRPRB	2.449489742783178
BACH1	RBCK1	16.17433166295619
BACH1	HMMR	6.051277530826995
BACH1	FAM83D	5.0912262926702665
BACH1	FBXL17	6.936472576354707
BRAP	USP4	17.15210128681058
BRAP	PHLPP1	14.422205101855956
BRAP	SYNE2	7.3994702945390545
IL22	IL22RA1	1.4142135623730951
IL22RA1	FBXW12	1.4142135623730951
CD209	CLEC4M	1.098725749950737
CD209	LGALS3BP	4.289967364476039
SPTBN1	PJA1	7.138827828087448
SPTBN1	DBN1	9.38083151964686
POR	CYP2C19	2.449489742783178
POR	CYP2C9	2.449489742783178
POR	CYP1A2	2.449489742783178
POR	UBXN6	6.199092680297735
FKBP8	EGLN1	15.94282771205811
FKBP8	MAVS	21.378678936277293
FKBP8	CDK20	11.285224669139865
FKBP8	PDCL	10.637818141879741
FKBP8	ANKMY2	5.555923233274085
FKBP8	CLCN1	7.522073345152442
OGDH	DLD	5.7840861748568475
OGDH	USP13	4.071506046132685
DLD	SOCS6	23.65572366801734
DLD	LDHA	8.449185754940443
DLD	DBT	6.9400964333523065
DLD	AK2	5.819683106287516
DLD	DHTKD1	3.3599956080134152
DLD	HSDL2	2.461040147401829
EPAS1	EGLN1	16.001666579554705
EPAS1	EGLN3	10.219361333146551
EPAS1	EGLN2	9.326234617130716
RPL29	LARP7	24.464167097580294
POLR3D	POLR3B	10.279889244461819
POLR3D	POLR3E	14.422205101855956
POLR3D	POLR3H	11.401754250991381
POLR3D	POLR3K	7.269215235401928
POLR3B	POLR3E	11.404513162153187
POLR3B	POLR3H	9.016059299443317
POLR3B	CRCP	6.247114974242487
POLR3B	TSR1	10.763096643053768
POLR3E	POLR3H	12.649110640673516
POLR3E	POLR3K	8.06447023496175
POLR3E	GPN3	7.832921492774689
POLR3E	CRCP	8.764410910549415
POLR3E	POLR3GL	3.114082208153131
TBXA2R	WDR36	8.48528137423857
TBXA2R	RPGRIP1L	19.76477007549553
TBXA2R	PTGIR	10.392304845413262
TBXA2R	AAMP	7.348469228349533
TBXA2R	GHRL	5.999999999999999
TBXA2R	KCNMA1	4.242640687119285
DNAJC14	DRD1	1.732050807568877
BANF1	HIST1H3C	3.845471311735624
LGALS3	ELN	1.449462122260709
LGALS3	LGALS3BP	12.949739378980418
LGALS3	TRIM5	9.38083151964686
LGALS3	SLC12A2	4.69041575982343
LGALS3	TRIM49	4.69041575982343
LGALS3	KIAA1549	3.3166247903554
LGALS3	ECE1	3.3166247903554
CENPJ	TTK	6.120423806144017
CENPJ	CEP192	11.587375532390178
CENPJ	GFI1B	8.505736611158019
CENPJ	CCP110	10.242578259659279
CENPJ	CEP97	8.164098213779393
CENPJ	CEP131	13.177030496896688
CENPJ	CIC	4.2203790275841335
CENPJ	ALMS1	6.802042186407476
CENPJ	CEP85	6.08015610342386
CENPJ	NEDD1	13.149606235064525
CENPJ	STIL	6.588515248448344
CENPJ	CEP120	6.135113929121796
CENPJ	KIF14	4.177729156228852
CENPJ	CRTC3	3.480986392773691
LARS	UBA1	18.8156780948941
LARS	MARS	9.22333868653799
LARS	EEF1E1	9.652239202582091
HARS	G6PD	3.9953693719509555
HARS	EIF2D	3.3501442798535415
PSIP1	HIST1H3A	12.492703110484047
PSIP1	CDCA7L	2.5269695333355755
TRIM21	USP4	24.256734263004542
TRIM21	IRF5	16.911534525287763
TRIM21	HLA-DRB1	5.0990195135927845
TRIM21	IGHG1	5.0990195135927845
TRIM21	PFKP	11.802442447593457
TRIM21	FAIM2	2.480076220188425
KLF6	LCOR	3.6999556399698084
ZEB1	USP51	3.478163585841611
ISL1	LHX4	0.9160769647093009
MATN1	MATN4	0.3819957761447081
PURA	MEPCE	13.142141694976418
BTF3	NACA2	1.820577849537478
AXIN2	ANKRD6	1.5231390824192537
AXIN2	RNF146	7.187905263338408
MYCBP2	LGALS3BP	12.309191282537254
MYCBP2	NR1D1	4.47694954286148
MYCBP2	FBXO45	10.201781935071962
MYCBP2	NMNAT2	3.1525707013961495
STK4	STK3	20.503099153719894
STK4	SAV1	11.477725004920613
STK4	RASSF4	6.782329983125268
STK4	LATS2	25.24567430144518
STK4	RASSF6	9.591663046625438
STK4	MOB1B	19.183326093250876
STK4	RASSF3	7.1439569294510825
GNL3	LARP7	40.93638138599117
GNL3	NOP56	28.46877274213967
GNL3	TRIM25	41.49698784249286
GNL3	RPS15A	31.080540535840104
GNL3	RPS5	27.999999999999996
CEBPA	GRIN3A	2.409393604287261
CEBPA	MRTO4	14.24780684877501
CEBPA	BHLHE41	5.314793428386375
CEBPA	CEBPE	19.4164878389476
CEBPA	CDX1	7.615773105863909
CEBPA	TRIB1	9.327379053088816
CCNE2	CDK3	6.5362824280045855
FURIN	PACS1	2.0000000000000004
NEU1	CTSA	2.0000000000000004
CTSA	MEPCE	12.921359861707952
CHMP1A	VPS4A	3.9164002622394345
CHMP1A	CHMP1B	5.291502622129181
VPS4A	CHMP2A	4.796591135494421
VPS4A	CHMP1B	5.180910564236846
VPS4A	NPC1	1.9582001311197172
VPS4A	VTA1	3.7204842817837016
PTPRN	PDIA6	3.2804963123187756
PTPRN	TMEM214	1.6402481561593878
XAF1	RNF114	6.7082039324993685
RAB25	ATP4A	5.291502622129181
IRAK4	PELI1	8.124038404635959
IRAK4	PELI2	4.242640687119284
PJA2	KSR1	4.12377470067562
PJA2	MFHAS1	2.3808624335124375
ITSN2	FCHSD1	2.060974633081941
ITSN2	EPS15L1	4.110819421242167
GMCL1	XAGE3	4.47213595499958
GMCL1	GAGE12I	3.162277660168379
GMCL1	QRICH1	4.390369596289662
GMCL1	FAM167A	3.162277660168379
UCHL5	HAUS7	7.838493551393957
UCHL5	ADRM1	37.367061372825624
UCHL5	NFRKB	21.218111682359957
UCHL5	PSMB6	36.491899578044496
UCHL5	TXNL1	16.974197614652795
UCHL5	INO80E	25.50099654642344
UCHL5	ACTR5	22.99399911167279
UCHL5	ACTR8	19.56792873564852
UCHL5	INO80	24.326116529494865
UCHL5	INO80C	18.478701961284536
UCHL5	INO80B	20.498051965855105
UCHL5	INO80D	17.324515642389546
UCHL5	ARG1	7.072703894119986
UCHL5	CTSD	10.002313769713489
UCHL5	PSMB7	36.97372335902956
UCHL5	PSMB2	39.04749318553623
UCHL5	PSMB1	45.28740172862537
UCHL5	TCF7	7.072703894119986
HAUS7	HAUS6	3.116129714368875
HAUS7	HAUS2	2.584110936613373
GCKR	GCK	1.0499428701808309
CDC26	ANAPC15	9.142027342639446
CDC26	ANAPC13	7.937253933193773
SERPINE1	ORM1	0.6926396896799291
SRSF7	RBBP6	10.864672701610603
LGALS3BP	TUBGCP3	9.994036082231764
LGALS3BP	SPRYD3	4.1641974105491295
LGALS3BP	FBXO45	12.635018628849117
LGALS3BP	NKRF	6.762780828990316
LGALS3BP	MAGED2	10.330318352414777
LGALS3BP	TUBGCP2	11.469362388129168
LGALS3BP	MZT2A	6.725714161733347
LGALS3BP	TUBGCP6	9.16929095671684
LGALS3BP	SIGLEC9	3.9044933320879993
LGALS3BP	WNT4	3.9044933320879993
USP4	HUWE1	33.9727532298407
USP4	TCF7L2	21.274563307567718
USP4	IGKV2D-29	4.757136974734418
AHSA1	FASN	12.211779844414266
AHSA1	FKBPL	12.872346197628575
AHSA1	GCH1	9.102123286124035
AHSA1	LDHB	8.385906122828013
AHSA1	TTC4	15.230765420169924
AHSA1	DNAJB4	7.733825276879111
AHSA1	CHORDC1	12.695873831966354
AHSA1	TARS2	7.679618674596675
AHSA1	UNC45B	4.23188252907799
AHSA1	CLCN1	7.050474380457023
DCTN4	ACTR1B	8.013340761772834
DCTN4	ACTR10	5.287643635218461
DCTN4	DCTN6	6.478975066981228
SCHIP1	SCOC	1.7211932137427404
REST	FOXK2	21.200490888479447
ZRANB1	HECTD1	7.232226880324266
AP3S2	AP3B1	2.782926542375382
AP3S2	AP3M1	3.0485432862777064
AP3B1	AP3M1	5.47722557505166
AP3B1	AP3S1	4.47213595499958
AP3M1	AP3S1	4.898979485566356
AP3M1	RSPH14	2.449489742783178
F10	TFPI	1.0
EXO1	SENP6	4.799172272747192
TOR1AIP1	TOR1A	3.8729833462074166
UBE2V1	PELI1	7.40121906650988
UBE2L6	RBCK1	14.765077173951921
UBE2L6	UBA1	19.493588689617926
UBE2L6	RNF144B	4.5139970350477014
UBE2L6	RNF144A	4.7553081580739525
UBE2L6	LONRF1	2.8627893894982845
KLK2	SERPINB6	1.0
REV1	POLK	4.676193206104166
REV1	POLI	4.847556762278831
REV1	C1orf86	7.630454030240325
PPM1D	H3F3A	12.767254151495203
PPM1D	HIST1H3A	15.642089924705108
CWC15	CTNNBL1	3.5578924469704796
RPL12	RPS16	59.464274989274024
RPL12	RPS25	53.96295025292817
RPL12	RPL13	48.908077042549934
RPL12	RPS2	56.684703911428905
RPL12	NOP56	54.86639168735716
RPL12	RPS9	50.99019513592785
RPL12	RPL4	58.58327406350724
RPL12	RPL18	57.688820407423826
RPL12	RPL7A	57.23635208501674
RPL12	RPS8	63.27716807822549
RPL12	RPL22	46.73328578219169
RPL12	RPL10A	53.96295025292817
RPL12	RPL8	52.60536421466147
RPL12	RPL30	53.478967828483746
RPL12	RPS15A	59.89991652748774
RPL12	RPL21	52.99056519796708
RPL12	RPS20	54.44455176821207
RPL12	RPS5	53.96295025292817
RPL12	RPS11	55.389529696504916
RPL12	RPS12	46.72615419323368
RPL12	RPS23	57.688820407423826
RPL12	RPL19	54.442630355264804
RPL12	RPL17	40.79215610874228
RPL12	RPL24	50.47771785649584
RPL12	RPL27A	40.79215610874228
RPL12	RPL27	37.469987990390386
RPL12	RPL37A	55.389529696504916
RPL12	RPL10L	32.2490309931942
RPS16	RPS25	61.70899448216605
RPS16	RPL13	55.92852581643825
RPS16	RPS2	64.8214388668228
RPS16	LARP7	90.21939046671336
RPS16	RPLP0	58.39805975269788
RPS16	RPS9	58.30951894845301
RPS16	RPL4	66.99253689777692
RPS16	RPS27	36.87817782917155
RPS16	RPL18	65.96969000988257
RPS16	RPL7A	65.4522726878143
RPS16	RPS8	72.36021006050218
RPS16	RPS7	62.801273872430336
RPS16	RPL22	53.44155686354955
RPS16	RPL10A	61.70899448216605
RPS16	RPS24	43.470905869890316
RPS16	RPL8	60.15653545329894
RPS16	RPL30	61.155539405682624
RPS16	RPS15A	68.49817515817483
RPS16	RPL21	60.597029630172464
RPS16	RPS20	62.25972688486016
RPS16	RPS17	39.54743986657037
RPS16	RPS5	61.70899448216605
RPS16	RPS11	63.340350488452465
RPS16	RPS12	53.43340157957053
RPS16	RPS18	40.39801975344831
RPS16	RPS23	65.96969000988257
RPS16	RPL19	62.25752966509353
RPS16	RPL24	57.72347875864725
RPS16	RPL27A	46.647615158762406
RPS16	RPL27	42.8485705712571
RPS16	RPL37A	63.340350488452465
RPS16	RPS15	38.60587247952196
RPS16	RPS28	34.9857113690718
RPS16	RPL32	40.39801975344831
RPS16	FAU	26.076809620810597
RPS16	RPS29	30.854497241083024
RPS16	WIBG	14.282856857085699
RPS25	RPL13	50.75431016179808
RPS25	RPS2	58.824497255276945
RPS25	LARP7	81.87276277198234
RPS25	RPLP0	52.99537569188878
RPS25	RPL38	35.88871688985272
RPS25	RPS9	52.91502622129181
RPS25	RPL4	60.794736614282655
RPS25	RPL18	59.86651818838306
RPS25	RPL7A	59.396969619669996
RPS25	RPS8	65.66582063752801
RPS25	RPS7	56.991227395100026
RPS25	RPL10A	55.99999999999999
RPS25	RPS24	39.449204271467956
RPS25	RPL8	54.59116638755663
RPS25	RPS15A	62.16108107168021
RPS25	RPL21	54.99090833947008
RPS25	RPS20	56.49978151175001
RPS25	RPS17	35.88871688985272
RPS25	RPS5	55.99999999999999
RPS25	RPS12	48.490021812310005
RPS25	RPS18	36.66060555964671
RPS25	RPS23	59.86651818838306
RPS25	RPL19	56.49778756730213
RPS25	RPL24	52.38320341483518
RPS25	RPL27A	42.33202097703345
RPS25	RPL37A	57.48043145279965
RPS25	RPS15	35.03425840908863
RPS25	RPS28	31.749015732775085
RPS25	FAU	23.664319132398465
RPL13	RPL26	24.454038521274967
RPL13	RPS2	53.31422819296724
RPL13	RPLP0	48.03113812512746
RPL13	RPL4	55.09990925582365
RPL13	RPL18	54.258639865002145
RPL13	RPL7A	53.83307533477908
RPL13	RPS8	59.51470406546604
RPL13	RPS7	51.652686280579836
RPL13	RPL22	43.95452195167182
RPL13	RPL10A	50.75431016179808
RPL13	RPL30	50.29910535983717
RPL13	RPS15A	56.3382640840131
RPL13	RPL21	49.83974317750845
RPL13	RPS20	51.20727562359258
RPL13	RPS23	54.258639865002145
RPL13	RPL19	51.205468457968436
RPL13	RPL24	47.47630988187687
RPL13	RPL27A	38.36665218650176
RPL13	RPL37A	52.096065110524414
RPL13	FAU	21.44761058952722
RPL13	RPL26L1	21.516264702407813
RPL13	NSA2	13.564659966250536
TAF5L	ATXN7L3	11.661903789690601
TADA1	ATXN7L3	10.099504938362077
SUPT7L	ATXN7L3	11.36768092807641
SUPT7L	SERTAD2	5.514135198209228
SUPT7L	CDCA4	8.16405669471741
UBXN6	TRIM25	28.067585863552278
UBXN6	ASPSCR1	6.712158370363071
UBXN6	LMAN1	5.658971495107051
UBXN6	VCPKMT	4.3834204714424185
SCAMP3	SOCS6	11.537388530586448
RLIM	UBXN1	13.561859139220978
RLIM	STMN1	7.249118632379122
USP14	ADRM1	27.956479755918146
USP14	TRIM11	16.733200530681515
USP14	XPO7	10.032824494532294
USP14	TRIM14	15.874507866387546
CYP3A4	UGT2B7	0.6702141009495881
SNAI1	FBXL14	12.041594578792298
SNAI1	LATS2	28.347975970309662
SNAI1	PPIL2	6.939526217360475
SNAI1	USP17L2	13.190905958272918
RPL26	LARP7	39.44728414762743
RPL26	RPL7A	28.61817604250837
RPL26	RPS8	31.638584039112747
RPL26	RPL30	26.739483914241873
RPL26	RPL21	26.49528259898354
RPL26	RPL17	20.39607805437114
RPL26	RPL37A	27.694764848252458
RPL26	RPL35	18.38477631085023
RBBP6	ZBTB38	7.199611108289082
ZBTB38	DDX24	4.916230585975128
FAF2	SEL1L	22.912878474779202
FAF2	DERL2	19.621416870348586
FAF2	HUWE1	42.24926034855522
FAF2	UBL4A	23.020441771180973
FAF2	VCPIP1	18.708286933869708
FAF2	TOMM40	15.644110254884497
FAF2	VRK2	6.949353713004763
FAF2	ELAVL1	35.50238877503259
FAF2	UBAC2	13.228756555322953
FAF2	NF1	10.924695291119548
FAF2	TIMM17B	5.916079783099616
FAF2	PNPLA2	13.052437455463096
FAF2	ACAD9	17.162344627909416
DTL	FBXO11	8.148822787842962
DTL	SETD8	9.350644643094142
SLC11A2	NDFIP1	3.16227766016838
ATPAF1	ATP5B	3.2224407083298288
ATP5B	ATP5A1	16.492422502470642
ATP5B	ATP6V1B2	12.649110640673516
ATP5B	ATP5F1	12.0
ATP5B	ATP5D	12.649110640673516
ATP5B	ATP5O	13.2664991614216
ATP5B	ATP5H	9.797958971132712
ATP5B	ATP5J	6.928203230275508
ATP5B	UQCRC2	6.432189276119441
ATP5B	PPT1	17.140254529434134
ATP5B	ACKR3	6.928203230275508
ATP5B	ATP5L	5.656854249492381
JDP2	IRF2BP1	3.929014386727931
IRF2BP1	IRF2BPL	2.457285296665885
IRF2BP1	IRF2BP2	4.3040196167464275
MAP1LC3A	VPRBP	32.81790237043899
MAP1LC3A	TBC1D7	12.404001174711244
MAP1LC3A	ATG13	12.698197812571989
MAP1LC3A	TBC1D2B	7.84497916229834
MAP1LC3A	RABGAP1	6.947991871176607
MAP1LC3A	FYCO1	8.683459260474233
MAP1LC3A	TBC1D25	9.95698671603831
MAP1LC3A	WDFY3	13.06808418267138
MAP1LC3A	TBC1D9B	9.608097995198776
MAP1LC3A	TBC1D1	7.650323221134657
MAP1LC3A	TBC1D2	7.84497916229834
MAP1LC3A	TBC1D9	7.84497916229834
MAP1LC3A	TBC1D10A	7.84497916229834
MAP1LC3A	TBC1D10B	7.664362312177328
MAP1LC3A	TBC1D16	7.84497916229834
MAP1LC3A	RABGAP1L	13.587902493419854
CYLD	SPATA2	7.868849746127297
CYLD	CEP192	13.661269282096525
CYLD	SPATA2L	4.484694849719316
CYLD	RNF31	22.652336655376825
CYLD	CLIP3	8.969389699438633
DDX58	USP3	8.94427190999916
DDX58	USP21	12.561135659939158
DDX58	TRIM25	44.36214602563767
DDX58	RNF122	4.015840086535286
DDX58	MAVS	19.690825344157503
DDX58	RNF135	5.656854249492381
DDX58	TRIM14	12.0
DDX58	TRIM40	5.656854249492381
TRIP12	PTF1A	4.2134149873308715
CHFR	HLTF	12.28474230599391
PRMT3	RPS2	6.586936613174048
RPS2	MEPCE	71.82199008470309
RPS2	LARP7	86.00221623147169
RPS2	NOP56	59.80933014396778
RPS2	RPLP0	55.66832735589074
RPS2	RPL38	37.69885228897415
RPS2	RPS9	55.583925262808705
RPS2	TRIM25	87.17998026582077
RPS2	RPL4	63.86106816253848
RPS2	RPL18	62.88603276527726
RPS2	RPL7A	62.39280136364366
RPS2	RPS8	68.97783724746026
RPS2	RPS27A	17.577180512304878
RPS2	RPS7	59.86571963353438
RPS2	RPL22	50.94350898791781
RPS2	RPL10A	58.82449725527693
RPS2	RPS24	41.43892157838975
RPS2	RPL8	57.344605666557
RPS2	RPL30	58.29691263166219
RPS2	STAU1	44.62176095886733
RPS2	RPS15A	65.2963275515375
RPS2	RIOK1	36.870204894378624
RPS2	RPL21	57.764509583577556
RPS2	RPS20	59.34948647253008
RPS2	RPS17	37.69885228897415
RPS2	RPS5	58.82449725527693
RPS2	RPS11	60.37959789691692
RPS2	RPS12	50.93573491083123
RPS2	RPS18	38.50967305571837
RPS2	RPS23	62.88603276527726
RPS2	RPL19	59.347391958606856
RPS2	RPL17	44.46714021024697
RPS2	RPL24	55.0252786696176
RPS2	RPL27A	44.46714021024697
RPS2	RPL27	40.845676438463
RPS2	RPL37A	60.37959789691692
RPS2	RPS15	36.80129710046602
RPS2	RPS28	33.35035515768522
RPS2	RPL32	38.50967305571837
RPS2	RPS29	29.412248627638466
RPS2	TSR1	29.674587530711175
RPS2	RPL10L	35.154361024609756
KCTD5	ZNF711	2.5296384692774825
KCTD5	FAM193B	2.0
GID8	MKLN1	8.366600265340756
GID8	WDR26	12.24744871391589
GID8	ARMC8	10.843966532281462
GID8	MAEA	9.224113966189622
GID8	RMND5A	8.75278311309891
MKLN1	WDR26	10.2469507659596
MKLN1	ARMC8	9.072713326633236
MKLN1	MAEA	7.717447435705547
MKLN1	RMND5A	7.3231037516523445
MKLN1	PTGER3	2.4282457922727536
GNB3	GNG5	5.855063362537479
GNB3	GNG2	8.94427190999916
GNB3	GNG12	5.865370475434182
GNB3	GNG8	3.162277660168379
